,cpd00001__91__c0__93__,cpd00002__91__c0__93__,cpd00003__91__c0__93__,cpd00004__91__c0__93__,cpd00007__91__c0__93__,cpd00008__91__c0__93__,cpd00009__91__c0__93__,cpd00010__91__c0__93__,cpd00011__91__c0__93__,cpd00012__91__c0__93__,cpd00013__91__c0__93__,cpd00020__91__c0__93__,cpd00022__91__c0__93__,cpd00023__91__c0__93__,cpd00024__91__c0__93__,cpd00029__91__c0__93__,cpd00032__91__c0__93__,cpd00033__91__c0__93__,cpd00036__91__c0__93__,cpd00039__91__e0__93__,cpd00042__91__c0__93__,cpd00051__91__c0__93__,cpd00054__91__c0__93__,cpd00056__91__c0__93__,cpd00060__91__e0__93__,cpd00064__91__c0__93__,cpd00065__91__e0__93__,cpd00066__91__c0__93__,cpd00067__91__c0__93__,cpd00067__91__e0__93__,cpd00069__91__e0__93__,cpd00084__91__c0__93__,cpd00102__91__c0__93__,cpd00107__91__e0__93__,cpd00119__91__e0__93__,cpd00129__91__e0__93__,cpd00156__91__c0__93__,cpd00322__91__e0__93__,cpdUS12__91__c0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00076__91__e0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00281__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2813/71,0,0,0,0,0,0,0,0,0,-771/142,-4,2786/71,0,0,0,0,0,-1371/71,0,0,0,0,1,0,0,0,1,0
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-353/152,0,4/3,0,0,83/57,0,0,-109/228,0,0,0,-125/76,0,-71/456,71/456,0,0,71/456
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6175/68,0,78,871/34,0,871/34,0,-13,0,1,0,0,-871/34,0,-871/68,871/68,0,0,871/68
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-141/4,0,19/2,0,0,23,0,0,0,19/52,0,0,-21,0,-1,1,0,0,1
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12225/98,0,8975/49,0,0,1650/49,0,-10625/98,0,10625/1274,0,0,0,0,-825/49,825/49,1,0,825/49
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-664/31,0,0,0,0,0,0,0,0,0,-439/31,0,864/31,0,0,0,0,0,-170/31,0,0,0,-262/31,0,-1,1,0,0,1
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37/3,0,68/9,0,68/9,4,0,0,-2,0,0,0,-86/9,0,-1,1,0,0,1
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5798/45,-78,5642/45,0,0,26,0,0,0,1,0,0,-104/45,26,-533/45,533/45,0,0,533/45
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,0,0,0,0,0,0,-2,0,28,0,0,0,0,-1,-12,0,2,0,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151600/51,0,0,0,0,0,0,0,0,0,-51700/51,-4100/51,151600/51,0,0,0,0,-2050/51,0,0,0,0,0,0,0,0,1,4100/51,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3071/44,0,0,0,0,0,0,0,0,0,-489/44,-2,3275/44,0,51/44,0,0,-1,-1459/44,0,0,0,-51/11,0,0,0,0,2,0
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62/11,-2/3,403/33,17/11,0,17/11,0,-95/132,0,0,0,0,-34/11,0,0,0,0,2/3,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-481/408,0,1,73/204,0,73/204,0,-1/12,0,0,0,0,-73/204,0,-73/408,73/408,0,0,73/408
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225/2,0,0,0,0,0,0,0,0,0,-150,0,1025/4,0,0,0,0,0,-225/4,1025/104,0,0,0,0,0,0,1,0,0
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-125/1152,0,0,0,0,0,0,0,0,0,-49/256,-1/72,1/3,1/9,0,1/384,0,-5/144,0,0,0,0,-131/1152,0,0,0,0,1/72,0
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,-100,0,450,0,50,0,0,0,-250,0,0,0,0,0,-25,25,1,0,25
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,0,0,-503/36,0,133/6,0,71/18,0,0,0,0,0,0,0,0,0,-71/36,71/36,0,0,71/36
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2956/43,0,0,0,0,0,0,0,0,0,-486/43,-2,3160/43,51/43,0,0,0,-1,-32,0,0,0,-204/43,0,0,0,0,2,0
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1674/43,0,0,0,0,0,0,0,0,0,-672/43,-1,1714/43,63/86,0,0,0,0,0,0,0,0,-126/43,0,0,0,0,1,0
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3041/230,-132/115,3032/115,0,1,3,0,-2359/230,0,2227/2990,0,0,-7,0,0,0,0,132/115,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263,0,1510,8,0,0,0,0,0,0,172,0,-32,0,0,0,0,0,0
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74950/131,0,0,0,0,0,0,0,0,0,-15550/131,0,68800/131,0,0,0,0,0,-34400/131,0,0,0,0,0,-3075/131,3075/131,1,0,3075/131
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2533/2,-1583/2,529/2,0,0,1521/2,0,0,0,525/52,0,0,-1521/2,527/2,0,0,0,1,0
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73/12,0,0,0,0,0,0,0,0,0,-89/8,0,35/4,73/12,0,0,0,0,0,41/312,0,0,-73/12,0,0,0,1/75,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-499/204,-53/34,7/6,0,0,52/51,0,-35/102,0,41/884,0,0,-155/102,53/102,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13/114,0,2/23,0,0,71/1311,0,0,0,0,0,0,-71/2622,0,-71/5244,71/5244,0,0,71/5244
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71/138,0,0,0,0,0,0,0,0,0,-205/138,0,2,0,0,71/138,0,0,-71/138,0,0,0,0,0,-71/276,71/276,0,0,71/276
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-766/41,-456/41,456/41,0,0,316/41,0,0,0,76/533,0,0,-234/41,152/41,-1,1,0,0,1
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-182,-117,169/3,26,91/3,65,0,0,0,1,0,0,-364/3,39,0,0,0,0,0
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-167/720,0,1/3,0,73/720,0,0,-17/320,0,0,0,0,0,0,-73/1440,73/1440,0,0,73/1440
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5925/34,0,200,825/17,0,825/17,0,-100,0,100/13,0,0,-825/17,0,-825/34,825/34,1,0,825/34
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-721/12,0,0,0,0,0,0,0,0,0,-331/4,-43,296/3,203/6,0,0,0,0,0,0,43/12,0,-148/3,43/3,0,0,0,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5025/17,-4950/17,200,0,0,1650/17,0,-2525/17,0,3350/221,0,0,-1650/17,1650/17,0,0,1,0,0
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4689/46,-1722/23,1224/23,0,130/23,941/23,0,0,0,287/299,1,0,-1461/23,574/23,0,0,0,0,0
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-118/43,0,0,0,0,0,0,0,0,0,-56/43,0,107/43,8/43,0,0,0,0,-1,1/26,0,0,-32/43,0,0,0,0,0,0
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-255/8,0,69/4,0,0,35/2,0,0,0,69/104,1,0,-35/2,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-750,0,400,0,0,400,0,0,-200,0,0,0,-400,0,0,0,1,0,0
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31/2,-8/3,152/3,0,1,3,0,-4/3,0,0,0,0,-7,0,0,0,0,8/3,0
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,-2158/11,-78,2808/11,0,650/11,0,0,0,0,1,0,0,0,26,-325/11,325/11,0,0,325/11
526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4200/13,-6750/13,20600/13,0,0,0,0,-5150/13,0,0,2250/13,0,0,2250/13,0,0,1,0,0
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19/168,0,0,0,0,0,0,0,0,0,-337/1848,0,2/11,19/168,0,0,0,0,0,0,0,0,-1/11,0,-41/3696,41/3696,1/2200,0,41/3696
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-750,0,400,200,0,200,0,0,0,0,0,0,-400,0,0,0,1,0,0
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49/13002,0,73/6501,0,0,0,0,-1/198,0,1/2574,1/1182,0,-1/1773,0,-1/7092,1/7092,3/216700,0,1/7092
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28125/34,0,400,2625/17,0,9425/17,0,0,-200,0,0,0,-9425/17,0,-2625/34,2625/34,1,0,2625/34
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19292/1699,0,57616/1699,0,1742/1699,0,0,-13,0,1,5226/1699,0,-6968/1699,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-141,99,0,0,85,0,0,0,47/26,1,0,-124,47,0,0,0,0,0
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-919/103,0,544/103,2,0,478/103,0,0,-136/103,0,0,0,-478/103,0,-1,1,0,0,1
534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37/36,0,0,0,0,0,0,0,0,0,-37/144,-1/9,235/216,0,31/216,0,0,0,-1/2,0,0,0,-31/216,1/36,0,0,0,1/36,0
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-276/7,0,0,0,0,0,0,0,0,0,-471/7,0,90,0,0,0,0,0,0,131/91,0,0,-262/7,0,-1,1,0,0,1
536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119/114,0,0,0,0,0,0,0,0,0,-7/6,-43/38,4/3,1/6,0,0,0,0,0,0,0,0,-2/3,43/114,0,0,0,0,0
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-7/2,0,4,1/2,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6865/161,-176/161,7408/161,0,82/23,246/23,0,0,0,1,0,0,-574/23,0,0,0,0,176/161,0
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-941/3,0,2858/3,0,0,0,0,0,0,0,71,0,0,0,-71/2,71/2,0,0,71/2
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2574/79,0,0,0,0,0,0,0,0,0,-5486/79,0,6864/79,0,1378/79,0,0,0,0,1,0,0,-3432/79,0,-260/79,260/79,0,0,260/79
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1229/12,-142/3,274,0,0,71/6,0,0,0,0,0,0,0,71/6,-71/12,71/12,0,71/6,71/12
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3554/93,0,0,0,0,0,0,0,0,0,-518/31,-344/93,3668/93,1,0,0,0,0,0,0,0,0,-4,86/93,0,0,0,86/93,0
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-375,0,380,0,0,90,0,0,0,10,0,0,-150,0,-15,15,1,0,15
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-17/6,0,17/9,1,8/9,0,0,0,0,1/26,0,0,-17/9,0,0,0,0,0,0
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-591/142,-1,1325/71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18837/470,0,9958/235,0,0,2483/235,0,0,0,1,403/235,0,-5369/235,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5250/43,0,0,0,0,0,0,0,0,0,-5700/43,0,13100/43,0,0,0,0,-2525/43,0,0,0,0,0,0,-1125/43,1125/43,1,0,1125/43
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3/80,0,1/33,0,1/2640,1/66,0,-83/31680,0,0,0,0,-5/198,0,-43/15840,43/15840,0,0,43/15840
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49/38,0,0,0,0,0,0,0,0,0,-7/6,-71/38,4/3,0,0,0,0,0,0,0,0,0,0,71/114,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-226/75,0,0,0,0,0,0,0,0,0,-731/150,-151/25,403/75,0,0,0,0,0,0,151/1950,0,0,-1,151/75,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-223/60,-1,499/30,0,0,19/15,0,-521/120,0,0,0,0,-19/15,0,0,0,0,1,0
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,32,0,1,0,0,-19/2,0,19/26,3,0,-4,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-727/528,-35/44,2/3,1/3,0,49/88,0,0,0,0,1/24,0,-235/264,35/132,0,0,0,0,0
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6838/73,0,8554/73,0,0,858/73,0,0,0,1,0,0,0,0,-858/73,858/73,0,0,858/73
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41/33,-67/165,44/5,19/330,0,0,0,-151/66,0,0,38/165,0,-38/165,0,0,0,0,67/165,0
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,1,1,0,1,0,0,0,1/26,0,0,-2,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1267/150,-1/9,2213/450,0,57/50,157/25,0,0,-157/50,0,0,0,-157/25,0,-57/100,57/100,0,1/9,57/100
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309/43,0,0,0,0,0,0,0,0,0,-573/43,0,704/43,346/43,0,0,0,0,0,0,1,0,-352/43,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-335,0,0,0,0,0,0,0,0,0,-235/2,0,361,0,1,0,0,0,0,0,22,0,-4,0,0,0,0,0,0
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37/207,-50/759,74/99,0,0,0,0,0,0,0,16/207,0,-14/253,50/2277,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82/69,0,0,0,0,0,0,0,0,0,-2,-82/23,8/3,0,0,0,0,0,0,41/897,0,0,0,82/69,0,0,1/75,0,0
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11843/1101,0,37102/1101,871/1101,0,0,0,-13,0,1,3484/1101,0,-3484/1101,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16650/29,0,67300/29,0,0,0,0,0,0,0,6150/29,0,-4100/29,0,-1025/29,1025/29,1,0,1025/29
564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,-143/3,0,442/9,0,208/9,0,0,0,0,1,0,0,-208/9,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-260/43,0,160/43,20/43,0,80/43,0,-1,0,126/559,0,0,-160/43,0,0,0,0,0,0
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7930/71,0,0,0,0,0,0,0,0,0,-5109/71,-78,6630/71,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-197/71,-3,694/71,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-686/3,-142,686/3,0,0,142/3,0,0,0,0,0,0,0,142/3,-71/3,71/3,0,0,71/3
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4823/38,-1677/19,858/19,221/19,0,1053/19,0,0,0,1,0,0,-1547/19,559/19,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-770/9,0,0,0,0,0,0,0,0,0,-1130/9,0,820/3,0,0,0,0,-1010/9,-220/9,1010/117,0,0,0,0,-55/3,55/3,1,0,55/3
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5700/49,0,8975/49,0,0,1650/49,0,-10625/98,-825/49,10625/1274,0,0,0,0,-825/49,825/49,1,0,825/49
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-301/136,0,4/3,155/204,0,155/204,0,0,0,0,0,0,-223/204,0,-29/136,29/136,0,0,29/136
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-931/115,-84/115,2264/115,0,1,0,0,-1543/230,0,1459/2990,0,0,-4,0,0,0,0,84/115,0
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,-241/6,0,107/3,17,0,0,0,0,0,43/78,0,0,-25,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-15/8,-1/18,25/12,1,7/36,0,0,0,0,0,0,0,-43/36,0,0,0,0,1/18,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1093/206448,0,2/759,19/9384,0,19/9384,0,0,0,0,0,0,-5/1496,0,-73/206448,73/206448,1/151800,0,73/206448
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9/19,0,0,0,0,0,0,0,0,0,-3/2,-27/19,1,0,1,0,0,0,0,0,0,0,-1,9/19,0,0,0,0,0
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9425/21,0,0,0,0,0,0,0,0,0,-2125/21,0,400,1025/21,0,0,0,0,-200,0,0,0,0,0,-1025/42,1025/42,1,0,1025/42
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-574/11,0,0,0,0,0,0,0,0,0,-1021/11,-1,1324/11,287/22,0,0,0,0,0,28/11,0,0,-574/11,0,0,0,0,1,0
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57/136,0,1/3,1/204,0,35/204,0,-1/36,0,0,0,0,-173/612,0,-37/1224,37/1224,0,0,37/1224
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52/2475,0,0,0,0,0,0,0,0,0,-1/36,-29/1650,7/198,0,0,0,0,-3/550,0,83/128700,0,0,-1/66,29/4950,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,-338/3,-78,832/9,0,598/9,0,0,0,0,1,0,0,-598/9,26,0,0,0,0,0
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32475/191,0,52150/191,0,0,0,0,0,0,25175/2483,1350/191,0,-1350/191,0,0,0,1,0,0
