M_ac_e,M_acald_e,M_akg_e,M_co2_e,M_etoh_e,M_for_e,M_fru_e,M_fum_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_h2o_e,M_h_e,M_lac__D_e,M_mal__L_c,M_mal__L_e,M_nh4_e,M_o2_e,M_pep_c,M_pi_e,M_pyr_e,M_succ_e,objective
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.150599999999999845e+00,6.350649999999999906e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.079899999999999949e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.491600000000000037e+00,4.733545000000000158e+01,3.095479999999999876e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-4.466749999999999887e-01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.723283888888888882e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.179208888888888751e+01,0.000000000000000000e+00,1.419283888888888967e+01,5.290291666666666970e+01,4.844567777777777451e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.964563888888888954e+01,-2.317315833333333330e+01,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.786349999999999660e+00,2.737183333333333302e+00,2.149269861111111268e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.432549861111111156e+01,0.000000000000000000e+00,1.392881527777777784e+01,3.919119722222222180e+01,6.941032916666667063e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.938161527777777948e+01,-2.060382361111111038e+01,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.573050000000000281e+00,-1.048820000000000086e+00,2.503423000000000087e+01,3.088135000000000119e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.753716500000000167e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.864695000000000391e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,5.294749999999999623e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.351849999999999774e+00,-7.126000000000000112e-01,0.000000000000000000e+00,9.765200000000000102e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.118159999999999954e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.763329999999999842e+01,3.449889999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.094379999999999953e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.282901249999999749e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.811851250000000135e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.762731250000000216e+01,1.130167875000000066e+02,1.823649999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,3.246511249999999649e+01,3.434901250000000061e+01,5.000000000000000000e-01
0.000000000000000000e+00,1.018552500000000016e+01,8.573050000000000281e+00,-1.113912499999999994e+01,0.000000000000000000e+00,2.117192500000000166e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.258832500000000110e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.989495000000000147e+01,6.883957499999999641e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-7.471962500000000063e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,1.024577500000000008e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.904093750000000362e+00,0.000000000000000000e+00,7.331029166666666264e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.085478819444444021e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.154629375000000024e+01,1.736102916666666829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.099155833333333376e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.357269999999999932e+01,0.000000000000000000e+00,4.162299999999999756e+01,6.361899999999999977e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.587783333333333502e+01,0.000000000000000000e+00,3.596600000000000019e+00,0.000000000000000000e+00,1.180176000000000016e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.049400000000000333e+00,-4.401399999999999757e+00,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.500000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,-7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.769899999999999807e+00,0.000000000000000000e+00,5.130608000000000146e+01,7.594292000000000087e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.629448000000000008e+01,0.000000000000000000e+00,1.504024000000000072e+01,0.000000000000000000e+00,1.444259999999999877e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.049304000000000059e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000081e+00,0.000000000000000000e+00,4.401399999999999757e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.162377272727272981e+00,-7.200454545454545996e-02,2.560037272727272750e+01,3.658677272727273078e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.496752499999999841e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.705422727272726924e+00,6.294152727272727077e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-2.053363636363636502e-01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.573050000000000281e+00,-2.132464999999999833e+01,0.000000000000000000e+00,1.098639999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.277385000000000304e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.989495000000000147e+01,9.939615000000000578e+01,2.037105000000000032e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-2.379199999999999982e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.043130000000000024e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.869004794520548351e+00,-4.132739726027397087e-02,2.237575342465753514e-01,9.506112328767123643e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.092251232876712308e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.711512465753424550e+01,3.327412191780821615e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.077892602739725980e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.491600000000000037e+00,0.000000000000000000e+00,1.911959999999999837e+01,2.481125000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.154479999999999862e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.031864999999999810e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-4.466749999999999887e-01,0.000000000000000000e+00,-1.839350000000000041e+00,1.249419999999999931e+01,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.739501351351351310e+00,0.000000000000000000e+00,1.675412882882882926e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.007833063063063150e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.155242882882883038e+01,6.812476216216215619e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,7.754950450450450283e+00,2.343040450450450507e+01,5.000000000000000000e-01
1.968561428571428706e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.181861428571428618e+01,0.000000000000000000e+00,2.327836428571428584e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.469476428571428528e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.338550000000000129e+00,9.602390714285714068e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.151496428571428510e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.762800000000000011e+01,2.182805000000000106e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.079899999999999949e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.491600000000000037e+00,4.733545000000000158e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-4.466749999999999887e-01,0.000000000000000000e+00,-1.839350000000000041e+00,1.547739999999999938e+01,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,8.565466666666667450e+00,8.573050000000000281e+00,-6.188100000000000378e+00,1.989495000000000147e+01,3.944681666666666331e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.925025833333333480e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.721241666666666958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,5.294749999999999623e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.650425000000000253e+00,0.000000000000000000e+00,2.413349999999999884e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.383863333333333401e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.035375000000000156e+00,5.913612499999999983e+01,3.060557500000000175e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,8.043599999999999639e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.478040000000000020e+00,2.160501000000000005e+01,3.088135000000000119e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.010907999999999873e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.579304999999999382e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.244085000000000107e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.384949999999999903e+00,0.000000000000000000e+00,2.001295000000000002e+01,2.481125000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.250714999999999932e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.341270000000000095e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,9.400150000000000006e+00,2.200699999999999878e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.625208823529411539e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.383519607843137322e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.079991960784313676e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.714566862745098064e+01,3.317003921568627334e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.086544411764705842e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,2.530509803921568435e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,6.666666666666666297e-01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.114268999999999998e+01,-8.757740000000000080e+00,2.503423000000000087e+01,3.859026999999999674e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.139162500000000122e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.663442999999999472e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,7.864390000000000214e+00,5.000000000000000000e-01
0.000000000000000000e+00,4.365533333333333132e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.257249999999999979e+00,4.732593333333333163e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.640480833333333166e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.384949999999999903e+00,5.735593333333333277e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
7.994764743589743539e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.175116666666666809e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.182451474358974330e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.026837307692307633e+01,3.845222756410256437e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-6.322594871794871452e+00,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,6.626173076923077332e+00,5.000000000000000000e-01
3.278300000000000214e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.933499999999999774e-01,1.595196250000000049e+01,2.164361249999999970e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.001631250000000151e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.815502500000000197e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839350000000000041e+00,1.320311249999999959e+01,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.793021578947368688e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.348891578947368330e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.076529157894736777e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.722824315789473815e+01,3.296493473684210329e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.726399999999999935e+00,-1.088941736842105179e+01,0.000000000000000000e+00,-1.839350000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
