M_ac_e,M_acald_e,M_akg_e,M_co2_e,M_etoh_e,M_for_e,M_fru_e,M_fum_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_h2o_e,M_h_e,M_lac__D_e,M_mal__L_e,M_nh4_e,M_o2_e,M_pi_e,M_pyr_e,M_succ_e,objective
0.000000000000000000e+00,0.000000000000000000e+00,8.109386468045777230e-01,0.000000000000000000e+00,3.602033326990512929e+00,6.696414494250686467e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.171326827411857430e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.735675646288090945e+01,1.358545138228178395e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-2.428439394351265268e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.434577432245086381e+00,1.081629379944001990e+01,1.678927338461956609e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.543970424334683500e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.478371707396634349e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-4.648544322722700795e-01,-1.000000000000000000e+00,0.000000000000000000e+00,1.127071519830374946e+01,2.718351591594856953e-01
0.000000000000000000e+00,8.186587653247070495e-01,4.660912822464457150e+00,-4.856878788702530536e-01,1.369489221735939388e+01,2.048653056786364601e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.398343164704922970e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.878598417919373542e+00,3.526136950553184590e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.007515442635585678e+00,0.000000000000000000e+00,9.995186918652528618e+00,1.628614488174370933e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.131369617463969846e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.975418905975416450e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-1.841132337350630532e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.492399488949900821e+01,2.335629434311033847e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.672892144870017361e+01,0.000000000000000000e+00,7.120232690896240335e+00,1.296626525674830832e+00,4.304977301764210296e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.602495446761084352e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.660912822464457150e+00,-3.628890640715470295e-01,1.406328866175551084e+01,2.028186587653247130e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.381969989398428744e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.124196047516786034e+00,3.505670481420067119e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-6.139940739935303288e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
1.296626525674830832e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.980156033381357483e+00,4.588849321771277801e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.090251198339993266e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.557334792182020777e+01,1.423485878163481644e+01,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
2.588831199427334084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.805056813548264749e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.575111452415255187e+00,0.000000000000000000e+00,1.904158851405840736e+00,7.633242268555014753e+00,2.134475607325051527e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.386421607270684309e+00,-4.462723471153759114e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.144273033762559066e+00,0.000000000000000000e+00,1.026870210090647539e+01,1.617977786642273230e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.150110472544332829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.992133722668713247e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-1.651191238563167962e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.479091345674650226e-02,3.680738666739156173e-01,2.497811726968766077e+00,5.592192894228939615e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.116115747410770176e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.588446099618524698e+01,1.468967298230353080e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-4.268808727720843632e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.722810775545708939e+00,3.647458069426699812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.804932177127789750e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.107323565389947539e+01,1.089863484383070080e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-6.056000217468127111e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.660912822464457150e+00,0.000000000000000000e+00,1.418608747655421709e+01,1.967613287302579650e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.382245358414657410e+01,0.000000000000000000e+00,2.753690162285589958e-03,-2.878598417919373542e+00,3.445647919101856615e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.485016446027129122e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.583820371326828180e+00,1.186726289178242233e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.130779895071628616e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.109386468045777230e-01,2.573487916927175334e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.428439394351265268e-01,-1.000000000000000000e+00,8.414602984750047199e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.932829532171691289e-01,2.385625356783646289e+00,5.480006524043820271e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.123127395547340157e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.609948487237339165e+01,1.494209231522004977e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-3.894854160437111190e-01,-1.000000000000000000e+00,0.000000000000000000e+00,1.121863701851197465e-01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.856878788702530536e-01,9.340976431891700571e+00,1.065304319460678961e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.155064289015141199e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.782314404545083830e+00,2.573487916927175334e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,9.628822681925679916e+00,0.000000000000000000e+00,2.718351591594856953e-01
1.609660244884644875e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.628715889541724415e+00,9.161524451572566008e+00,1.674416428163675974e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.751421892050375106e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.654769347867453222e+00,5.473654513046145809e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.546485365560038616e+01,2.718351591594856953e-01
0.000000000000000000e+00,1.797196020333269928e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928402696604779010e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.236251710296209794e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.824924565743333282e+00,2.842657732351102240e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-1.264149020034251336e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,2.718351591594856953e-01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.079232699957412223e+00,7.059388733338770372e+00,1.052776494111748384e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.882309370560655282e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.598077823385676766e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.969457809673103021e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,1.708589084912242484e+01,0.000000000000000000e+00,1.296626525674830832e+00,3.824924565743333282e+00,2.222288217758084983e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.318363144589121205e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.877217948369442269e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,5.481420066871449670e-01,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,3.824924565743333282e+00,5.136991328458423212e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.043123533222787103e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.271924524968059345e+01,1.212924062848288820e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-2.740710033435724835e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.859288607388479519e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.936227471661184696e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.067500747546687734e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.060579824394487147e+01,4.349792046103242882e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-9.892081441813684040e-02,-1.000000000000000000e+00,0.000000000000000000e+00,1.862564221056351599e+01,2.718351591594856953e-01
4.273039000578620517e+00,0.000000000000000000e+00,4.660912822464457150e+00,-1.162255105646792863e+01,6.831068040340337433e+00,1.707708662609850592e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.784714126496549724e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.985225759099682019e+00,5.839869091954067670e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.113686317759767697e+01,2.718351591594856953e-01
6.365371372133271421e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.980156033381357483e+00,9.171906289359466058e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.238507036000036088e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.099029095423201952e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.291528483794094129e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.388759616168755429e+00,0.000000000000000000e+00,5.165069182048005914e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.991168528737506715e+00,0.000000000000000000e+00,7.650202517193573915e-01,6.898956152988827917e+00,1.214812297822600407e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.247283007584200742e+00,-6.039535705548155775e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.994327009332310219e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.764381648199301544e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.736126474444358081e+00,2.295928118419759656e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-5.560880097693374324e+00,-1.000000000000000000e+00,0.000000000000000000e+00,5.755970441063000820e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.814977664211088637e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.638851813593570128e+01,0.000000000000000000e+00,7.952605540000543538e-01,1.221893150660106464e+01,3.727383994345828455e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.277523309864897705e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.696158516142477701e+00,1.276707351328820828e+01,2.718351591594856953e-01
8.147352778608385471e-01,0.000000000000000000e+00,3.689537064723951598e+00,0.000000000000000000e+00,9.359230162829259569e+00,1.517556926812913964e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.092321109812343138e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.882239196817716476e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-1.603822908454979546e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.156835295077065062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.056607406601969501e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.136991328458423212e+00,1.465792263571370313e+01,9.204909342974421094e+00,0.000000000000000000e+00,-1.482262755864843573e+00,-2.842566667572783867e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718351591594856953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.312066762715089485e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.011602207754551053e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.824924565743333282e+00,2.393358727267784758e+01,1.347897015249952446e+01,0.000000000000000000e+00,-1.482262755864843573e+00,-1.264149020034251336e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.844768532361975799e+00,2.718351591594856953e-01
