M_pime_e,M_arg__L_e,M_pi_e,M_h_e,M_ala__L_e,M_val__L_e,M_fe2_e,M_fe3_e,M_ala__D_e,M_glc__D_e,M_h2o_e,M_his__L_e,M_ile__L_e,M_leu__L_e,M_met__L_e,M_o2_e,M_so4_e,M_thm_e,objective
-3.000000000000000000e+00,-1.575395940074906452e+06,-4.633115000000000000e+05,0.000000000000000000e+00,-2.854000000000000000e+05,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.170093148133583069e+08,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.470951029962546891e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-2.491420953671674058e+07,-4.633115000000000000e+05,0.000000000000000000e+00,-5.257275068590630777e+06,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.476591002866178751e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.207760922358667664e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-8.883333333333332848e+04,-1.544371666666666570e+05,-5.147288136273391865e+04,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-1.206533666666666744e+06,-8.320185774511046475e+05,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.381989185047311243e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-2.428822530555555597e+07,-1.544371666666666570e+05,-4.773983355555555224e+07,-2.733482611111111008e+06,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.710455555555555620e+05,-4.763832438888888806e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-5.335833333333333030e+03,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,0.000000000000000000e+00,-8.084291585819582641e+07,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.891729597359736217e+05,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.441022065159516037e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,0.000000000000000000e+00,-6.038222363554575294e+07,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.261650110897570476e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-8.883333333333332848e+04,-1.544371666666666570e+05,0.000000000000000000e+00,-1.995271889167775214e+07,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-4.183061134028798901e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-1.105467508082230762e+07,-4.633115000000000000e+05,0.000000000000000000e+00,-2.854000000000000000e+05,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.071047984985528281e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.120313220554450154e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-7.321285000000000000e+05,-4.633115000000000000e+05,0.000000000000000000e+00,-8.802018674462102354e+06,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.406520322807751363e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-8.174599023148148321e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-4.709381623512697406e+06,-4.633115000000000000e+05,-1.009586288465636596e+07,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-2.854000000000000000e+05,-3.117355215769845527e+05,-5.685348996625821019e+04,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.137674343731131218e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-3.064676444253020454e+06,-1.544371666666666570e+05,0.000000000000000000e+00,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-9.513333333333332848e+04,-1.208973388917248085e+05,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.987133099501587916e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-1.801595593279569969e+07,-4.633115000000000000e+05,0.000000000000000000e+00,-5.905737743238213658e+07,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.131366666666666861e+05,-6.663200593134821951e+07,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-5.715784669148055837e+05,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,-6.029981936190178385e+04,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-1.048554914419768564e+07,-5.131366666666666861e+05,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.872223476243353263e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-8.883333333333332848e+04,-1.544371666666666570e+05,0.000000000000000000e+00,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-2.427964486887769401e+07,-1.710455555555555620e+05,-2.078819243919675425e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.360558962706408929e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-2.287731410955056176e+07,-1.544371666666666570e+05,-4.624165406304619461e+07,-1.621048388888888992e+06,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.417336879712858796e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-4.979479887640449451e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-7.321285000000000000e+05,-4.633115000000000000e+05,-6.131689764497288503e+06,-1.504134147161961719e+07,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.131366666666666861e+05,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-8.280243760870069265e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-1.558856533179037040e+06,-1.544371666666666570e+05,-3.274072459341884125e+06,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-9.513333333333332848e+04,-1.055506778549258743e+05,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.772671248679374810e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-1.555107881749837194e+06,-1.544371666666666570e+05,-3.333154979683892801e+06,-9.513333333333332848e+04,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.074250035695258412e+05,-2.765959628248386798e+04,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.763301454649854917e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-7.386088082164075458e+05,-1.544371666666666570e+05,-1.054830778624699684e+06,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-2.593160251169257972e+05,-6.961208333333333721e+05,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.299027186088989954e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-1.918326090986726061e+07,0.000000000000000000e+00,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-8.563766286781769246e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-4.320549850650504231e+06,-1.544371666666666570e+05,-1.498221761839645216e+06,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-2.747121424264898989e+06,-1.710455555555555620e+05,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-4.035454607188383583e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-3.000000000000000000e+00,-6.756921857355388999e+07,-4.633115000000000000e+05,-1.309167581876820624e+08,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-2.854000000000000000e+05,-3.085734000000000000e+06,-1.234801542101539671e+08,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.011053385143570486e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,-6.049259755192053504e+06,-9.591176780926581472e+06,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.298187796134611405e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.233333333333333393e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-2.160415099520833418e+07,-1.544371666666666570e+05,-4.199548405555555224e+07,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-9.513333333333332848e+04,-8.512098333333333721e+05,-4.009983956895833462e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.220873496180555667e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-2.343188475000000000e+07,-1.544371666666666570e+05,-4.533001111111111194e+07,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-1.041198944444444496e+06,-6.961208333333333721e+05,-4.469898811111111194e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-5.335833333333333030e+03,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
0.000000000000000000e+00,-4.450000000000000000e+01,0.000000000000000000e+00,-9.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,-1.000000000000000000e+00,-7.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.000000000000000000e+00,-1.651597187533169985e+07,-4.633115000000000000e+05,0.000000000000000000e+00,-4.941730696672790684e+06,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.099852000000000000e+06,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.163760356093080156e+07,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-8.883333333333332848e+04,-1.544371666666666570e+05,-4.691134340086147189e+06,-5.839328604557454586e+06,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.601700233754805522e+05,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-2.933768920675281435e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-8.883333333333332848e+04,-1.544371666666666570e+05,0.000000000000000000e+00,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-3.369755511625385378e+06,-3.926561262140434119e+05,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-2.790505674382715952e+06,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
0.000000000000000000e+00,-1.400300000000000011e+02,0.000000000000000000e+00,-2.800000000000000000e+02,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,-2.240900000000000034e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.984999999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,-1.130183336666666716e+08,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-1.163908608741666675e+08,-2.099852000000000000e+06,-1.058068382279166728e+08,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.702838573125000112e+06,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-3.000000000000000000e+00,-2.665000000000000000e+05,-4.633115000000000000e+05,-1.984985000000000000e+06,0.000000000000000000e+00,-2.010295000000000000e+05,-3.000000000000000000e+00,0.000000000000000000e+00,-1.059672150000000000e+07,-1.371028756666666567e+08,0.000000000000000000e+00,-4.500000000000000000e+04,-1.380000000000000000e+05,-2.140000000000000000e+05,-1.482240000000000000e+05,-1.600750000000000000e+04,-1.148950000000000000e+04,-3.000000000000000000e+00,5.000000000000000000e+05
-1.000000000000000000e+00,-2.440428333333333430e+05,-1.544371666666666570e+05,0.000000000000000000e+00,0.000000000000000000e+00,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,-2.714186303541666828e+06,-3.447422773430555314e+07,0.000000000000000000e+00,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-4.979300684374999837e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-1.993837378416666761e+07,-1.544371666666666570e+05,-3.851487845833333582e+07,-9.513333333333332848e+04,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.195724770833333256e+06,-3.530535459208333492e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-5.752438006250000326e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
-1.000000000000000000e+00,-2.336889417786794156e+07,-1.544371666666666570e+05,-4.688536735240671039e+07,-1.455461888888888992e+06,-6.700983333333332848e+04,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.710455555555555620e+05,-4.498962030184491724e+07,-1.500000000000000000e+04,-4.600000000000000000e+04,-7.133333333333332848e+04,-4.940800000000000000e+04,-3.221044436121514882e+05,0.000000000000000000e+00,-1.000000000000000000e+00,1.666666666666666570e+05
